,restaurant,url,category,distance,star,num_reviews
193,Another Wing By DJ Khaled,https://www.doordash.com/store/2430640/?pickup=false,"$ • American, Chicken",15 min • 0.3 mi,4.4,(30)
194,SS106 Aperitivo Bar,https://www.doordash.com/store/99660/?pickup=false,"$$ • Italian, Pizza",26 min • 1.1 mi,4.5,
195,Shawarma Knight,https://www.doordash.com/store/99749/?pickup=false,"$$ • Shawarma, Wraps",26 min • 1.4 mi,4.5,(108)
196,Soban Korean BBQ,https://www.doordash.com/store/178367/?pickup=false,"$$ • Korean, Barbecue",28 min • 0.4 mi,4.5,(144)
197,Big John's Pizza & Donairs,https://www.doordash.com/store/2836358/?pickup=false,"$$ • Pizza, Italian",22 min • 0.9 mi,4.3,(13)
198,European Bakery and Deli,https://www.doordash.com/store/100078/?pickup=false,"$$ • Bakery, Dessert",28 min • 0.6 mi,4.7,(102)
199,Gyu-Kaku Japanese BBQ,https://www.doordash.com/store/99667/?pickup=false,"$$ • Sauce, Dessert",26 min • 0.6 mi,4.5,(386)
200,Annabelle's Kitchen,https://www.doordash.com/store/1120314/?pickup=false,"$$ • Italian, Pizza",24 min • 400 ft,4.4,(79)
201,Wow Bao,https://www.doordash.com/store/23225156/?pickup=false,"$ • Chinese, Asian",22 min • 0.8 mi,3.8,(21)
202,Pita Basket,https://www.doordash.com/store/99597/?pickup=false,"$ • Lebanese, Falafel",24 min • 0.6 mi,4.1,(90)
203,Takori,https://www.doordash.com/store/23154661/?pickup=false,"$$ • Bowls, Quesadillas",22 min • 0.3 mi,4.0,
204,Rebel Wings,https://www.doordash.com/store/1629469/?pickup=false,"$ • American, Wings",14 min • 0.3 mi,3.9,(33)
205,Mucho Burrito,https://www.doordash.com/store/882552/?pickup=false,"$ • Mexican, Burritos",21 min • 0.3 mi,4.2,(189)
206,Luxor Emporium Cafe,https://www.doordash.com/store/99978/?pickup=false,"$$ • Soup, Salads",26 min • 0.9 mi,5.0,
207,Jusfruit Bridgeland,https://www.doordash.com/store/2620922/?pickup=false,"$ • Cakes, Chocolates",26 min • 1.1 mi,2.0,
208,Pearl House Cafe,https://www.doordash.com/store/99984/?pickup=false,"$$ • Coffee, Takeout",27 min • 0.4 mi,4.2,(11)
209,The Landing Group,https://www.doordash.com/store/426370/?pickup=false,"$$ • Alcohol, Pizza",24 min • 0.5 mi,4.0,(23)
210,O-My Kimbap & O-My Snow,https://www.doordash.com/store/23336068/?pickup=false,"$$ • Korean, Dessert",23 min • 1.1 mi,,
211,Drippin Sauce,https://www.doordash.com/store/1256713/?pickup=false,"$$ • Burgers, Chicken",25 min • 0.9 mi,4.7,(140)
212,Kim Chi House,https://www.doordash.com/store/1048518/?pickup=false,"$$ • Japanese, Korean",22 min • 0.4 mi,4.6,(196)
213,Purdys Chocolatier,https://www.doordash.com/store/1222888/?pickup=false,"$$ • Chocolates, Gift",15 min • 0.4 mi,5.0,(15)
214,Alley Burger,https://www.doordash.com/store/1488285/?pickup=false,"$$ • Burgers, Salads",27 min • 0.6 mi,4.5,(37)
215,The Ice Cream Shop By Ghost Kitchens,https://www.doordash.com/store/980545/?pickup=false,"$ • Bakery, Cheesecake",28 min • 1.8 mi,4.4,(186)
216,MyMy Sub,https://www.doordash.com/store/23173274/?pickup=false,"$$ • Vermicelli, Noodles",28 min • 1.8 mi,4.7,(14)
217,Smoke N BBQ,https://www.doordash.com/store/22984114/?pickup=false,"$$ • Sandwiches, Brisket",22 min • 0.4 mi,3.6,
218,The Bank and Baron Pub,https://www.doordash.com/store/100161/?pickup=false,"$$ • Pubs, Appetizers",23 min • 500 ft,3.8,
219,Man vs Fries,https://www.doordash.com/store/1598712/?pickup=false,"$ • Black-Owned, Chicken",20 min • 0.3 mi,4.4,(415)
220,New York Fries,https://www.doordash.com/store/1029186/?pickup=false,"$$ • Fries, Hot Dogs",20 min • 0.3 mi,4.4,(134)
221,T2722 Barista YYC,https://www.doordash.com/store/2335551/?pickup=false,"$$ • Sweets, Coffee & Tea",26 min • 0.5 mi,5.0,(18)
222,Metropolitan Grill,https://www.doordash.com/store/100228/?pickup=false,"$$ • Bar and Grill, Salads",26 min • 0.3 mi,4.5,(15)
223,Jugo Juice,https://www.doordash.com/store/1008988/?pickup=false,"$$ • Smoothies, Juice Bar",26 min • 0.4 mi,4.3,(77)
224,Good Earth Coffeehouse,https://www.doordash.com/store/1779752/?pickup=false,"$$ • Coffee & Tea, Bakery",22 min • 0.6 mi,4.6,(61)
225,MrBeast Burger,https://www.doordash.com/store/1507298/?pickup=false,"$ • Burgers, Sandwiches",21 min • 0.6 mi,3.9,(340)
226,Petro Canada Convenience,https://www.doordash.com/convenience/store/2840597/?pickup=false,"$$ • Convenience, Grocery",24 min • 0.7 mi,4.6,
227,Sticky Wings,https://www.doordash.com/store/1608173/?pickup=false,"$ • American, Fast Food",21 min • 0.3 mi,4.4,(15)
228,Daydream Cafe,https://www.doordash.com/store/23143967/?pickup=false,$,20 min • 0.6 mi,,
229,Klein & Harris,https://www.doordash.com/store/99821/?pickup=false,"$$ • Sandwiches, Dessert",22 min • 600 ft,4.7,(98)
230,Black salt Bistro,https://www.doordash.com/store/23415600/?pickup=false,"$$ • Breakfast, Wraps",27 min • 1.4 mi,,
231,Niko's Pizza,https://www.doordash.com/store/99703/?pickup=false,"$$ • Italian, Pizza",Closed • 1.2 mi,4.8,"(1,200+)"
232,Monki Breakfast Club & Bistro,https://www.doordash.com/store/774379/?pickup=false,"$$ • Brunch, Sweets",Closed • 1.2 mi,4.4,"(2,300+)"
233,Great Taste Chinese Restaurant,https://www.doordash.com/store/99850/?pickup=false,"$$ • Chinese, Noodles",Closed • 0.5 mi,4.5,"(4,200+)"
234,Wakado Ramen,https://www.doordash.com/store/888002/?pickup=false,"$ • Japanese, Ramen",Closed • 0.8 mi,4.8,"(2,100+)"
235,Khao San Thai Kitchen,https://www.doordash.com/store/338256/?pickup=false,"$$ • Thai, Noodles",Closed • 1.4 mi,4.7,"(2,800+)"
236,ZCREW Cafe,https://www.doordash.com/store/971718/?pickup=false,"$$ • Brunch, Coffee",Closed • 0.4 mi,4.8,"(1,100+)"
237,Meat & Bread,https://www.doordash.com/store/163549/?pickup=false,"$$ • Sandwiches, Salads",Closed • 600 ft,4.6,(296)
238,Vendome,https://www.doordash.com/store/99712/?pickup=false,"$$ • American, Alcohol",Closed • 1.2 mi,4.5,"(1,300+)"
239,Menyatai,https://www.doordash.com/store/100116/?pickup=false,"$$ • Japanese, Ramen",Closed • 1.4 mi,4.7,"(1,100+)"
240,MR. LU Japanese Street Food,https://www.doordash.com/store/720805/?pickup=false,"$$ • Japanese, Sushi",Closed • 0.6 mi,4.6,(344)
241,Nellies Break The Fast Cafe (7 Ave),https://www.doordash.com/store/567080/?pickup=false,"$$ • Breakfast, Brunch",Closed • 1.0 mi,3.9,(451)
242,Peppino (Kensington),https://www.doordash.com/store/93966/?pickup=false,"$$ • Cafe, Sandwiches",Closed • 1.3 mi,4.8,"(1,000+)"
243,Grumans Catering and Delicatessen,https://www.doordash.com/store/100140/?pickup=false,"$$ • Deli, Sandwiches",Closed • 0.2 mi,4.7,"(1,300+)"
244,First Avenue Corner Store,https://www.doordash.com/store/802875/?pickup=false,"$$ • Japanese, Snacks",Closed • 1.0 mi,4.8,(530+)
245,Golden Inn,https://www.doordash.com/store/99832/?pickup=false,"$$ • Chinese, Seafood",Closed • 0.5 mi,4.5,(275)
246,Thai Bistro,https://www.doordash.com/store/93160/?pickup=false,"$$ • Asian Food, Takeout",Closed • 0.4 mi,4.5,"(2,400+)"
247,Rajdoot Restaurant,https://www.doordash.com/store/99785/?pickup=false,"$$ • Indian, Tandoori",Closed • 0.8 mi,4.4,"(1,900+)"
248,Phil's Restaurants,https://www.doordash.com/store/1196895/?pickup=false,"$$ • Breakfast, Sandwiches",Closed • 1.2 mi,4.5,(376)
249,Bagelino's,https://www.doordash.com/store/99751/?pickup=false,"$ • Breakfast, Bagels",Closed • 0.7 mi,4.4,(351)
250,SaVeg Cafe,https://www.doordash.com/store/1039717/?pickup=false,"$$ • Vegan, Korean",Closed • 0.6 mi,4.7,(397)
251,Mondays Plant Cafe,https://www.doordash.com/store/90851/?pickup=false,"$$ • Italian, Toast",Closed • 0.8 mi,4.8,(120)
252,PB and J YYC,https://www.doordash.com/store/839444/?pickup=false,"$$ • Sandwiches, Coffee & Tea",Closed • 1.2 mi,4.7,(421)
253,Cucina,https://www.doordash.com/store/259854/?pickup=false,"$$ • Wine, Italian",Closed • 0.4 mi,4.2,(125)
254,Shijo Sushi (12th St NW),https://www.doordash.com/store/243316/?pickup=false,"$$ • Sushi, Japanese",Closed • 1.3 mi,4.7,(590+)
255,Foreign Concept,https://www.doordash.com/store/904769/?pickup=false,"$$ • Asian Fusion, Dessert",Closed • 900 ft,4.7,(213)
256,Chicago Deep Dish Pizza,https://www.doordash.com/store/99917/?pickup=false,"$$ • Italian, Pizza",Closed • 0.6 mi,4.3,"(1,100+)"
257,Presotea,https://www.doordash.com/store/669578/?pickup=false,"$$ • Boba, Bubble Tea",Closed • 0.7 mi,4.7,"(1,500+)"
258,Japanese Village,https://www.doordash.com/store/316693/?pickup=false,"$$ • Japanese, Steak",Closed • 0.3 mi,4.4,(294)
259,The Living Room,https://www.doordash.com/store/217988/?pickup=false,"$$ • Lunch, Vegetarian",Closed • 0.6 mi,4.2,(105)
260,Thai Sa-On Restaurant,https://www.doordash.com/store/316651/?pickup=false,"$$ • Thai, Curry",Closed • 0.4 mi,4.5,(173)
261,Con Mi Taco,https://www.doordash.com/store/951498/?pickup=false,"$$ • Mexican, Tacos",Closed • 600 ft,4.5,(340)
262,Taste of Korea,https://www.doordash.com/store/439731/?pickup=false,"$$ • Korean, Rice Bowl",Closed • 1.2 mi,4.6,(530+)
263,Bubble Waffle Cafe 鸡蛋仔,https://www.doordash.com/store/785431/?pickup=false,"$$ • Chinese, Noodles",Closed • 0.4 mi,4.7,(372)
264,One18 Empire,https://www.doordash.com/store/178410/?pickup=false,"$$ • Breakfast, Snacks",Closed • 300 ft,4.1,(72)
265,Koi,https://www.doordash.com/store/100155/?pickup=false,"$$ • Japanese, Sushi",Closed • 900 ft,4.2,(196)
266,Jia Jia Asian Street Food & Bar,https://www.doordash.com/store/1482852/?pickup=false,"$$ • Street Food, Snacks",Closed • 1.1 mi,4.8,(475)
267,Cafe Alchemist,https://www.doordash.com/store/952931/?pickup=false,"$$ • Cafe, Coffee",Closed • 0.2 mi,4.9,(197)
268,Dirtbelly,https://www.doordash.com/store/1039727/?pickup=false,"$$ • Sandwich, Bowls",Closed • 0.2 mi,5.0,
269,Greenbottle Korean Street Food,https://www.doordash.com/store/1012408/?pickup=false,"$$ • Korean, Street Food",Closed • 1.0 mi,4.2,(94)
270,Rose Garden Thai Restaurant,https://www.doordash.com/store/100001/?pickup=false,"$$ • Thai, Curry",Closed • 500 ft,4.6,(173)
271,Raw by Robyn,https://www.doordash.com/store/2457477/?pickup=false,"$$ • Juice Bar, Smoothies",Closed • 0.3 mi,4.6,(26)
272,Indian Kitchen Vegetarian and Vegan Restaurant,https://www.doordash.com/store/841028/?pickup=false,"$$ • Indian, Vegetarian",Closed • 0.8 mi,4.3,(101)
273,Japanese Cuisine Daruma,https://www.doordash.com/store/100243/?pickup=false,"$$ • Japanese, Sushi",Closed • 0.9 mi,4.5,(221)
274,R Cafe Calgary,https://www.doordash.com/store/973921/?pickup=false,"$$ • Cafe, Pastries",Closed • 0.5 mi,4.8,(55)
275,Phil & Sebastian Coffee + Hoopla Donuts,https://www.doordash.com/store/1480088/?pickup=false,"$$ • Cafe, Donuts",Closed • 1.0 mi,4.6,(271)
276,Royal India Cuisine,https://www.doordash.com/store/100030/?pickup=false,"$$ • Indian, Vegetarian",Closed • 100 ft,4.4,(245)
277,Kam Han Szechuan House,https://www.doordash.com/store/178398/?pickup=false,"$$ • Chinese, Seafood",Closed • 1.1 mi,4.5,(356)
278,Espresso Cafe,https://www.doordash.com/store/316795/?pickup=false,"$$ • Cafe, Eggs",Closed • 1.2 mi,4.1,(58)
279,Izumikitchen and Bar,https://www.doordash.com/store/782381/?pickup=false,"$$ • Korean, Noodles",Closed • 0.9 mi,4.7,(108)
280,HANKOOK CHICKEN,https://www.doordash.com/store/2095061/?pickup=false,"$$ • Fries, Korean",Closed • 0.9 mi,4.6,(76)
281,Ariya Burmese Foods,https://www.doordash.com/store/919433/?pickup=false,"$$ • Burmese, Frozen Food",Closed • 1.6 mi,4.9,(29)
282,Pizza Italiano,https://www.doordash.com/store/99668/?pickup=false,"$$ • Italian, Pizza",Closed • 800 ft,4.5,(32)
283,Carino,https://www.doordash.com/store/891241/?pickup=false,"$$ • Italian, Ramen",Closed • 0.9 mi,4.8,(371)
284,Yara Flowers,https://www.doordash.com/store/2561628/?pickup=false,$$ • Gourmet,Closed • 0.6 mi,4.6,(11)
285,Whollygreen,https://www.doordash.com/store/339870/?pickup=false,"$$ • Wraps, Sandwiches",Closed • 1.6 mi,4.9,(44)
286,Winebar Kensington,https://www.doordash.com/store/662602/?pickup=false,"$$ • Alcohol, Vegetarian",Closed • 1.2 mi,4.4,(66)
287,Munchies & Smoke Convenience Store,https://www.doordash.com/store/851054/?pickup=false,"$$ • Beverages, Snacks & Sweets",Closed • 600 ft,4.5,(177)
288,Ssome Pocha,https://www.doordash.com/store/316756/?pickup=false,"$$ • Korean, Udon",Closed • 1.0 mi,4.8,(113)
289,Meet The Greek,https://www.doordash.com/store/1004981/?pickup=false,"$$ • Falafel, Wraps",Closed • 0.6 mi,4.1,(17)
290,Lunch Today,https://www.doordash.com/store/23229883/?pickup=false,"$$ • Vietnamese, Chinese",Closed • 0.3 mi,,
291,Kingfisher Seafood & Tonkatsu,https://www.doordash.com/store/99649/?pickup=false,"$$ • Seafood, Appetizers",Closed • 0.4 mi,4.7,(40)
292,Ruth's Chris Steak House,https://www.doordash.com/store/1554425/?pickup=false,"$$ • Steakhouses, Seafood",Closed • 100 ft,4.4,(147)
293,Anatolia Turkish Cuisine,https://www.doordash.com/store/179815/?pickup=false,"$$ • Turkish, Salads",Closed • 0.2 mi,4.2,(210)
294,Sugarmarmalade,https://www.doordash.com/store/1691891/?pickup=false,"$$ • Noodles, Bubble Tea",Closed • 1.2 mi,4.3,(158)
295,La Cantina,https://www.doordash.com/store/99766/?pickup=false,"$$ • Italian, Pizza",Closed • 0.8 mi,4.5,(54)
296,Guilin Noodles,https://www.doordash.com/store/350340/?pickup=false,"$$ • Chinese, Snacks",Closed • 0.4 mi,4.7,(364)
297,Eats of Asia,https://www.doordash.com/store/186117/?pickup=false,"$$ • Japanese, Rice Bowl",Closed • 1.6 mi,4.5,(80)
298,Waves Coffee House,https://www.doordash.com/store/623681/?pickup=false,"$$ • Coffee, Wraps",Closed • 500 ft,4.2,(25)
299,Kogiya Korean BBQ,https://www.doordash.com/store/2342675/?pickup=false,"$$ • Korean, Barbecue",Closed • 0.3 mi,4.6,(48)
300,FraMe Cuisine,https://www.doordash.com/store/23192482/?pickup=false,"$$ • Waffles, Chicken",Closed • 0.6 mi,,
301,Harmony Restaurant and Bar,https://www.doordash.com/store/23019391/?pickup=false,"$$ • Salads, Pizza",Closed • 0.5 mi,3.5,
302,CHIX,https://www.doordash.com/store/757740/?pickup=false,"$$ • Breakfast, Sandwiches",Closed • 0.6 mi,4.2,(35)
303,Zaafran Lounge & Grill,https://www.doordash.com/store/714902/?pickup=false,"$$ • Burgers, Sandwiches",Closed • 0.5 mi,3.9,(53)
304,PEKING DRAGON RESTAURANT,https://www.doordash.com/store/23214310/?pickup=false,"$$ • Noodles, Seafood",Closed • 0.7 mi,5.0,
305,Centini,https://www.doordash.com/store/182962/?pickup=false,"$$ • Italian, Alcohol",Closed • 600 ft,4.5,(191)
306,The Captain's Boil,https://www.doordash.com/store/364193/?pickup=false,"$$ • Seafood, Chicken Wings",Closed • 1.4 mi,4.3,(314)
307,Holy Cow,https://www.doordash.com/store/1709608/?pickup=false,"$$ • Gelato, Alcohol",Closed • 1.1 mi,4.4,(197)
308,Pretty Sweet Bakeshop,https://www.doordash.com/store/2464074/?pickup=false,"$$ • Cookies, Cakes",Closed • 2.0 mi,4.8,(26)
309,Curry Night,https://www.doordash.com/store/2376416/?pickup=false,"$$ • Indian, Chicken",Closed • 0.5 mi,4.2,(21)
310,Kamado Izakaya,https://www.doordash.com/store/1796571/?pickup=false,"$$ • Japanese, Sushi",Closed • 0.3 mi,4.6,(87)
311,Teatro Ristorante,https://www.doordash.com/store/1357008/?pickup=false,"$$ • Italian, Alcohol",Closed • 800 ft,4.5,(202)
312,OEB Breakfast,https://www.doordash.com/store/251365/?pickup=false,"$$ • Breakfast, Sandwiches",Closed • 0.3 mi,4.6,(960+)
313,Muku Japanese Ramen,https://www.doordash.com/store/23358484/?pickup=false,"$$ • Japanese, Ramen Noodles",Closed • 1.5 mi,,
314,Oriental Phoenix,https://www.doordash.com/store/23331009/?pickup=false,"$$ • Vietnamese, Noodles",Closed • 0.3 mi,,
315,Rose & Crown Pub,https://www.doordash.com/store/316727/?pickup=false,"$$ • Pubs, Salads",Closed • 0.6 mi,4.1,(113)
316,Koya Japan,https://www.doordash.com/store/997546/?pickup=false,"$$ • Japanese, Teppanyaki",Closed • 0.3 mi,4.1,(19)
317,King Kamehameha Hawaiian Street Food,https://www.doordash.com/store/2296976/?pickup=false,"$ • Asian, Hawaiian",Closed • 1.6 mi,4.5,
318,Fantasy Donuts and Pretzels,https://www.doordash.com/store/1252238/?pickup=false,"$$ • Desserts, Pretzels",Closed • 1.6 mi,4.7,(17)
319,Bistro Marcel,https://www.doordash.com/store/748853/?pickup=false,"$$ • Pizza, Caterers",Closed • 0.5 mi,3.4,
320,Ami Tea & Sub,https://www.doordash.com/store/653123/?pickup=false,"$$ • Vietnamese, Milk Tea",Closed • 0.5 mi,4.4,(277)
321,Vin Room Mission,https://www.doordash.com/store/100943/?pickup=false,"$$$ • Italian, Dessert",Closed • 0.9 mi,4.3,(122)
322,Veg-In YYC,https://www.doordash.com/store/99699/?pickup=false,"$$ • Vegan, Vegetarian",Closed • 0.3 mi,4.9,(270)
323,Phat-Tee Foods,https://www.doordash.com/store/1179107/?pickup=false,"$$ • Milk Shakes, Fries",Closed • 0.5 mi,4.6,(50)
324,The Wednesday Room,https://www.doordash.com/store/316674/?pickup=false,$$ • Canadian (New),Closed • 500 ft,4.7,(21)
325,Vegan Street Kitchen & Lounge,https://www.doordash.com/store/899096/?pickup=false,"$$ • Vegan, Alcohol",Closed • 0.7 mi,4.8,"(1,200+)"
326,4Corners,https://www.doordash.com/store/1206512/?pickup=false,"$$ • Jamaican, Chicken Wings",Closed • 0.4 mi,4.7,(51)
327,Bonga-Sun Korean BBQ & Karaoke,https://www.doordash.com/store/99966/?pickup=false,"$$ • Korean, Korean BBQ",Closed • 0.4 mi,4.3,(362)
328,Diwan Arabic Cuisine and Lounge,https://www.doordash.com/store/487341/?pickup=false,"$ • Greek, Sandwiches",Closed • 0.6 mi,3.9,(21)
329,Billy’s Sports Bar,https://www.doordash.com/store/1163381/?pickup=false,"$$ • Salads, Ribs",Closed • 1.0 mi,4.3,
330,Good Luck Pizza Mart,https://www.doordash.com/store/23186930/?pickup=false,"$$ • Salads, Shawarma",Closed • 0.3 mi,,
331,Great Canadian Pizza,https://www.doordash.com/store/23186990/?pickup=false,"$ • Build Your Own, Pizza",Closed • 0.3 mi,,
332,WORLD DELICATESSEN,https://www.doordash.com/store/713034/?pickup=false,"$$ • Vietnamese, Sandwiches",Closed • 100 ft,,
333,D'served,https://www.doordash.com/store/2421767/?pickup=false,"$$ • Ice Cream, Dessert",Closed • 1.2 mi,4.7,(22)
334,Donna Mac,https://www.doordash.com/store/278652/?pickup=false,"$$ • Sweets, Sandwiches",Closed • 0.9 mi,4.7,(263)
335,La Mano - First Street market,https://www.doordash.com/store/23186636/?pickup=false,"$$ • Italian, Chicken",Closed • 0.3 mi,,
336,Rainbow Bakery,https://www.doordash.com/store/977021/?pickup=false,$$ • Bakery,Closed • 0.4 mi,,
337,Delicious Country,https://www.doordash.com/store/368471/?pickup=false,"$$ • Chinese, Vegetarian",Closed • 0.4 mi,4.4,(110)
338,Al-Baraka Restaurant,https://www.doordash.com/store/1266635/?pickup=false,"$$ • Breakfast, Pakistani",Closed • 1.5 mi,4.0,(51)
339,Taste Café,https://www.doordash.com/store/22926835/?pickup=false,"$$ • Cafe, Poke",Closed • 0.6 mi,,
340,138511208-102546682694732549,https://www.doordash.com/store/22955994/?pickup=false,$,Closed • 0.5 mi,,
341,Mugs Pub,https://www.doordash.com/store/96056/?pickup=false,"$$ • Pubs, Salads",Closed • 1.4 mi,4.2,(122)
342,Via Convenience,https://www.doordash.com/store/2267784/?pickup=false,"$$ • Pizza, Snacks",Closed • 0.7 mi,,
343,Pizza on the Fly,https://www.doordash.com/store/256014/?pickup=false,"$$ • Salads, Desserts",Closed • 0.7 mi,,
344,Aaliya’s pizzeria & Shawarma café,https://www.doordash.com/store/23397179/?pickup=false,"$$ • Pizza, Shawarma",Closed • 0.8 mi,,
345,Amato Gelato Cafe,https://www.doordash.com/store/99665/?pickup=false,$$ • Gelato,Closed • 2.1 mi,,
346,Trolley Five Restaurant and Brewery,https://www.doordash.com/store/100169/?pickup=false,"$$ • Sandwiches, Burgers",Closed • 0.8 mi,4.5,(98)
347,Donday,https://www.doordash.com/store/23072356/?pickup=false,"$$ • Bulgogi, Seafood",Closed • 0.8 mi,,
348,Mazaj Mediterranean Cuisine,https://www.doordash.com/store/1492143/?pickup=false,"$$ • Mediterranean, Shawarma",Closed • 0.2 mi,4.6,(35)
349,Ellie's Kitchen & Bar,https://www.doordash.com/store/23199347/?pickup=false,"$$ • Appetizers, Desserts",Closed • 1.0 mi,,
350,Broken City Social Club,https://www.doordash.com/store/1754597/?pickup=false,"$$ • Burgers, Wings",Closed • 0.5 mi,3.0,
351,Ceili's on 17th,https://www.doordash.com/store/1217514/?pickup=false,"$$ • Pizza, Salads",Closed • 1.0 mi,5.0,
352,EastSide Banh Mi Tater Tot Poutine,https://www.doordash.com/store/1125054/?pickup=false,"$$ • Vietnamese, Banh Mi",Closed • 1.2 mi,3.5,
353,Jamesons Pubs Ltd.,https://www.doordash.com/store/23138208/?pickup=false,"$$ • Pancakes, Omelets",Closed • 1.3 mi,,
354,Monki Breakfastclub & Bistro,https://www.doordash.com/store/1088921/?pickup=false,$,Closed • 1.2 mi,,
355,Vegan Street Taco Bar,https://www.doordash.com/store/2440198/?pickup=false,"$$ • Vegan, Tacos",Closed • 1.4 mi,4.9,(104)
356,Cardinale,https://www.doordash.com/store/178360/?pickup=false,"$$ • Italian, Alcohol",Closed • 0.4 mi,4.7,(100)
357,OJ Poke & Grill,https://www.doordash.com/store/1044379/?pickup=false,"$$ • Poke, Salads",Closed • 0.7 mi,4.8,(22)
358,Petrina's Pizza,https://www.doordash.com/store/1125912/?pickup=false,$$ • Pizza,Closed • 1.2 mi,,
359,Sip Cafe,https://www.doordash.com/store/2490997/?pickup=false,"$$ • Cafe, Coffee",Closed • 1.8 mi,,
360,7 Restaurant,https://www.doordash.com/store/22982343/?pickup=false,"$$ • Sushi, Rolls",Closed • 0.4 mi,3.5,
361,Tiger Katsu and Sushi,https://www.doordash.com/store/1463816/?pickup=false,"$$ • Japanese, Nigiri",Closed • 0.8 mi,4.5,(102)
362,Grill House,https://www.doordash.com/store/363630/?pickup=false,"$$ • Sandwiches, Salads",Closed • 0.7 mi,5.0,
363,Kings Kabob,https://www.doordash.com/store/1660343/?pickup=false,"$$ • Kebabs, Burgers",Closed • 600 ft,3.6,
364,Bali Resto,https://www.doordash.com/store/914924/?pickup=false,"$$ • Chicken, Curry",Closed • 2.1 mi,4.6,
365,Bubble Tea Shop,https://www.doordash.com/store/2909063/?pickup=false,"$$ • Bubble Tea, Juice Bar",Closed • 0.4 mi,,
366,Crepe Delicious,https://www.doordash.com/store/970425/?pickup=false,"$$ • Coffee, Milk Shakes",Closed • 0.4 mi,3.2,(33)
367,Bento Sushi,https://www.doordash.com/store/1164292/?pickup=false,"$$ • Japanese, Sushi",Closed • 0.3 mi,3.8,(17)
368,New partner place holder (DO NOT ACTIVATE),https://www.doordash.com/store/901086/?pickup=false,$,Closed • 1.4 mi,,
